y,t,g,Q
0.0,0.0,0.0485084131360054,2.8951740205229726e-06
0.0,0.0,0.04796168580651283,0.0013019838370382786
0.0,0.0,0.015627261251211166,0.0023273129481822252
0.0,0.0,0.018582802265882492,2.7016587409889325e-05
0.0,0.0,0.02465543895959854,4.292001176509075e-05
0.0,0.0,0.03378480300307274,4.80206472275313e-05
0.0,0.0,0.044377610087394714,4.898351107840426e-05
0.0,1.0,0.8151388168334961,6.380309059750289e-05
0.0,0.0,0.12540052831172943,0.0004839440807700157
0.0,1.0,0.8789346814155579,6.086032044549938e-06
0.0,1.0,0.890334963798523,3.2740586902946234e-05
0.0,0.0,0.03451206907629967,0.00044725232874043286
0.0,0.0,0.03127853199839592,0.0001220737467519939
0.0,0.0,0.040718305855989456,0.0011789646232500672
0.0,0.0,0.02306404896080494,0.00015917229757178575
0.0,1.0,0.9264626502990723,0.00010133014438906685
0.0,0.0,0.026531819254159927,0.0002187320205848664
0.0,0.0,0.014538489282131195,2.564743954280857e-05
0.0,0.0,0.009562194347381592,8.918708772398531e-05
0.0,0.0,0.010735542513430119,0.0021801735274493694
0.0,0.0,0.014543955214321613,0.0005320152267813683
0.0,0.0,0.014795573428273201,0.004310640040785074
0.0,0.0,0.007757235784083605,2.08091878448613e-05
0.0,1.0,0.8937988877296448,0.004099344834685326
0.0,0.0,0.001459499471820891,0.003374129068106413
0.0,1.0,0.8258153200149536,2.9942189939902164e-05
0.0,1.0,0.8407317399978638,0.001162051223218441
0.0,0.0,0.001751942909322679,0.0019818462897092104
1.0,0.0,0.013117726892232895,0.0007308187778107822
0.0,0.0,0.007490514311939478,0.00035466585541144013
0.0,0.0,0.2597874104976654,3.721959365066141e-05
0.0,0.0,0.11375068873167038,0.005112700629979372
0.0,0.0,0.0313512459397316,0.00031973019940778613
0.0,0.0,0.12124443054199219,0.008384088054299355
0.0,1.0,0.41038036346435547,0.0008074759389273822
0.0,1.0,0.01941048726439476,3.0476234314846806e-05
1.0,0.0,0.02117648720741272,0.0020292403642088175
0.0,0.0,0.06845095753669739,0.00238691084086895
0.0,1.0,0.10624974966049194,7.521326915593818e-05
0.0,0.0,0.04476121440529823,0.0007096003973856568
0.0,0.0,0.032312583178281784,1.8403588910587132e-05
0.0,0.0,0.030928481370210648,0.01835308037698269
0.0,1.0,0.5770464539527893,1.4140580788080115e-05
0.0,0.0,0.022718513384461403,0.00011969236220465973
0.0,0.0,0.007072814740240574,0.00030223801149986684
0.0,1.0,0.7217402458190918,5.615796908386983e-05
0.0,1.0,0.6952399611473083,0.00030185875948518515
0.0,0.0,0.012597879394888878,2.366079206694849e-05
0.0,0.0,0.023639971390366554,5.153850361239165e-05
0.0,1.0,0.2537279725074768,7.945021138766606e-07
0.0,0.0,0.05331221595406532,1.3492324796970934e-05
0.0,0.0,0.04636264592409134,1.958182838279754e-05
0.0,0.0,0.006881600245833397,3.0879582482157275e-05
0.0,1.0,0.7089198231697083,0.0013617980293929577
0.0,0.0,0.00945677887648344,2.539299566706177e-05
0.0,1.0,0.7507971525192261,0.000257681414950639
0.0,0.0,0.08109816908836365,0.0003965493233408779
0.0,1.0,0.30264192819595337,2.566336843301542e-05
0.0,0.0,0.08090554177761078,0.000647722277790308
0.0,0.0,0.029806040227413177,0.00016247901658061892
0.0,0.0,0.03640736639499664,0.002654830226674676
0.0,0.0,0.0518612302839756,0.00020975405641365796
0.0,1.0,0.18346300721168518,0.0001481527287978679
0.0,0.0,0.037776879966259,0.0003104633651673794
0.0,0.0,0.030762331560254097,0.0031635030172765255
0.0,0.0,0.03600144758820534,5.3700317948823795e-05
0.0,0.0,0.0300307497382164,2.5248016754630953e-05
0.0,0.0,0.050779275596141815,1.065691662915924e-06
0.0,1.0,0.7105566263198853,0.0018896961119025946
0.0,0.0,0.0609838105738163,0.05978142470121384
0.0,0.0,0.03411227837204933,1.6742662410251796e-05
0.0,0.0,0.03708729147911072,2.8348638352326816e-06
0.0,0.0,0.04198312759399414,0.002647065557539463
0.0,0.0,0.03249705582857132,0.00013607136497739702
0.0,1.0,0.38215380907058716,7.96708045527339e-05
0.0,0.0,0.09430310130119324,0.0024700863286852837
1.0,0.0,0.10627629607915878,2.7468402095109923e-06
0.0,0.0,0.05564490333199501,0.018078526481986046
0.0,0.0,0.03908310830593109,0.0015610296977683902
0.0,1.0,0.11617159843444824,0.0021843474823981524
0.0,0.0,0.06233704090118408,3.729619857040234e-05
0.0,0.0,0.04072911664843559,2.5043802452273667e-05
0.0,0.0,0.04617064446210861,4.0850312643669895e-07
0.0,0.0,0.0505974180996418,9.03681393538136e-06
0.0,0.0,0.0505974180996418,0.0005975389503873885
0.0,0.0,0.09010475873947144,5.7698234741110355e-06
0.0,0.0,0.04119572788476944,0.0005208338843658566
0.0,0.0,0.037440475076436996,0.004953788127750158
0.0,0.0,0.046424899250268936,4.951761002303101e-05
0.0,0.0,0.0433431938290596,5.061695264885202e-05
0.0,0.0,0.04617064446210861,1.0833004125743173e-05
0.0,0.0,0.06691422313451767,7.737000123597682e-05
0.0,1.0,0.70545893907547,5.788792987004854e-05
0.0,0.0,0.18182151019573212,0.0007990713929757476
0.0,1.0,0.7932416796684265,0.03442447632551193
0.0,1.0,0.7218105792999268,0.00047482235822826624
0.0,0.0,0.037440475076436996,9.735630010254681e-05
0.0,0.0,0.057219959795475006,6.331034819595516e-05
0.0,0.0,0.037927739322185516,0.0003130169352516532
0.0,0.0,0.020382458344101906,0.0005410440498962998
0.0,1.0,0.6737780570983887,1.6759770005592145e-05
0.0,0.0,0.06426063179969788,4.2221245166729204e-06
0.0,0.0,0.01479141041636467,2.6410403734189458e-05
0.0,0.0,0.013699300587177277,0.0011720045004040003
0.0,0.0,0.03405141830444336,0.000234759267186746
0.0,0.0,0.017656806856393814,0.00023553251230623573
0.0,0.0,0.017142154276371002,2.986727122333832e-05
0.0,0.0,0.005958805792033672,9.701118869998027e-06
0.0,1.0,0.5661691427230835,3.854749138554325e-06
0.0,0.0,0.003158032661303878,0.0011063567362725735
0.0,1.0,0.6502649784088135,0.0003445326292421669
0.0,1.0,0.6031368374824524,1.2883992894785479e-05
0.0,0.0,0.007666005752980709,0.00010027338430518284
0.0,0.0,0.024526555091142654,7.467235263902694e-05
0.0,0.0,0.005986200179904699,4.52986205345951e-05
0.0,0.0,0.02090093493461609,1.7229684090125374e-05
0.0,0.0,0.023573927581310272,0.00016792200040072203
