y,t,g,Q
0.0,0.0,0.0030605143401771784,8.498121314914897e-05
0.0,0.0,0.0217184666544199,0.0009190990822389722
0.0,0.0,0.007062403950840235,2.0951621991116554e-05
0.0,0.0,0.018065325915813446,0.000604114611633122
0.0,0.0,0.03813675418496132,0.0006202895892783999
0.0,0.0,0.9031580686569214,6.136263436928857e-06
0.0,0.0,0.0025366453919559717,0.00108379777520895
0.0,0.0,0.008673627860844135,3.104798088315874e-05
0.0,0.0,0.9322689175605774,4.615383659256622e-06
0.0,0.0,0.9538237452507019,0.021225731819868088
0.0,0.0,0.0023159347474575043,1.0267029892929713e-06
0.0,0.0,0.019275816157460213,0.00020789657719433308
0.0,0.0,0.28370293974876404,0.10286805778741837
0.0,0.0,0.008384643122553825,0.01671571098268032
0.0,0.0,0.008384643122553825,0.0004994900664314628
0.0,0.0,0.1675482541322708,0.0002262513735331595
0.0,1.0,0.8792904615402222,0.12238959223031998
0.0,1.0,0.06942979991436005,0.001372896134853363
0.0,0.0,0.09951428323984146,0.00019520919886417687
0.0,0.0,0.024271732196211815,0.003058354603126645
0.0,0.0,0.02080976404249668,0.0006728416192345321
0.0,0.0,0.006725511513650417,0.002339254366233945
0.0,1.0,0.1481417566537857,0.0048546018078923225
0.0,0.0,0.011343325488269329,7.32604312361218e-05
0.0,0.0,0.004828999750316143,0.0027255904860794544
0.0,0.0,0.0027684408705681562,0.025898395106196404
0.0,0.0,0.026594458147883415,0.0003014624526258558
0.0,0.0,0.008590759709477425,0.00630539795383811
0.0,0.0,0.007691460661590099,0.0007150364690460265
0.0,0.0,0.0012803758727386594,0.0011893558548763394
0.0,1.0,0.05789389833807945,0.00010798178118420765
0.0,0.0,0.0005612911772914231,0.025557957589626312
0.0,0.0,0.8914216756820679,0.0013663482386618853
0.0,1.0,0.931376576423645,0.304151326417923
0.0,0.0,0.0002611173549667001,0.052729807794094086
0.0,0.0,0.03198068216443062,0.031664080917835236
0.0,0.0,0.0005589794600382447,0.022685637697577477
0.0,0.0,0.051446761935949326,0.012084652669727802
0.0,0.0,0.004122259095311165,0.02336224541068077
0.0,0.0,0.08696042746305466,0.02871522307395935
0.0,0.0,0.0011824206449091434,0.0003647630219347775
0.0,0.0,0.0002611173549667001,0.024545330554246902
0.0,1.0,0.11050452291965485,0.01389142032712698
0.0,1.0,0.1175336018204689,0.001453658565878868
0.0,0.0,0.00022065472148824483,0.000722148921340704
0.0,0.0,0.042226362973451614,0.008404521271586418
0.0,0.0,0.344730406999588,1.4111254131421447e-05
0.0,0.0,0.008384643122553825,0.01671571098268032
0.0,0.0,0.008393822237849236,0.00024011757341213524
